date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2021-05-23 21:00:00+00:00,-0.4494247436523437,384.350395146666,20.92919921875,10.451171875,113.955078125,5.6898193359375,104.736328125,378.5078125,371.0390625,7547.875,1518.1674682860505
2021-05-24 13:50:00+00:00,0.0653114318847656,384.5346260350344,20.8466796875,10.2511435422852,113.158203125,5.6595458984375,99.626953125,378.875,366.2241371123965,7642.0,1484.0625
2021-05-24 20:10:00+00:00,0.491729736328125,382.7958170126364,20.86181640625,10.28515625,113.75159250714488,5.6839939666473605,100.267578125,377.3046875,374.578125,7505.5,1496.09375
2021-05-25 15:10:00+00:00,0.761962890625,380.0733104087886,20.89988843421595,10.217515102139696,114.60546875,5.7205810546875,107.49609375,374.484375,375.7289396998142,7893.75,1489.09375
2021-05-25 20:00:00+00:00,1.0263671875,381.34375,21.1923828125,10.763559095965626,115.6171875,5.7154541015625,105.32118438663966,376.1640625,390.9765625,7790.84019535549,1430.7519126495652
2021-05-26 11:00:00+00:00,-0.7598724365234375,379.1429736118717,21.08251953125,10.37998624955865,112.66030039868424,5.712641454681213,104.712890625,373.9765625,381.296875,8268.5,1491.09375
2021-05-26 21:40:00+00:00,-0.36712646484375,385.8143221726319,21.08133223553103,10.696186376038936,112.615234375,6.855155440499168,120.15625,380.5,370.9435835583762,7984.934995426328,1545.21875
2021-05-27 11:10:00+00:00,0.69232177734375,386.0,20.83633892375429,10.257365817809346,112.7265625,7.31103515625,122.61037216081526,380.1875,358.17545352441846,7862.875,1551.25
2021-05-27 22:50:00+00:00,1.084869384765625,385.323609043996,20.9895663139612,10.5048828125,112.228515625,7.2904052734375,115.953125,380.0546875,359.078125,8099.627122427904,1549.3645497831742
2021-05-28 11:10:00+00:00,1.18145751953125,386.765625,20.9169921875,10.451171875,112.78120938108056,7.2576904296875,114.861328125,380.8655299332973,353.0318327713782,8142.375,1528.1875
2021-05-28 22:30:00+00:00,1.8455906769973789,385.140625,20.85400390625,10.14697265625,111.98748372836091,7.264781610717123,115.609375,379.5399072071321,346.7551611461909,8130.0,1514.15625
2021-05-28 22:40:00+00:00,1.9688720703125,384.9609375,20.83935546875,10.02085083087906,111.6394925487114,7.2886962890625,119.22395154507475,379.3649032659066,352.2265625,8087.725965647852,1516.15625
2021-05-29 22:10:00+00:00,1.69921875,386.2015196388487,20.18049778418657,8.8529383293346,108.599609375,7.3081753311313316,115.203125,379.546875,314.1484588187279,7828.375,1303.5625
2021-05-30 11:00:00+00:00,0.7715301513671875,385.390625,20.56103515625,9.6201171875,110.41270580812846,7.2861328125,110.3171390060086,379.2315373434781,340.4792770163144,8381.822699792274,1455.487218771638
2021-05-30 22:20:00+00:00,0.568328857421875,385.515625,20.41064453125,9.26991699878593,110.97236285432352,7.9813232421875,126.82523906357538,378.5560873889752,340.4609375,8245.540795905514,1419.9766926162556
2021-05-31 08:20:00+00:00,-0.098550796508789,384.7238043430517,20.38330078125,9.23291015625,110.65625,7.956113489345452,125.626953125,377.765625,341.0644725185071,8250.275584572179,1435.620841404838
2021-05-31 20:40:00+00:00,-0.6083221435546875,385.0546875,20.69921875,9.878268484253583,114.889956643636,8.010498046875,133.710564066263,378.66843581262935,364.643831753314,8199.0,1501.3641731673845
